,Featrue 0,Featrue 1,Featrue 2,Featrue 3,Featrue 4,Featrue 5,Featrue 6,Featrue 7,Featrue 8,Featrue 9,Featrue 10,Featrue 11,Featrue 12,Featrue 13,Featrue 14,Featrue 15,Featrue 16,Featrue 17,Featrue 18,Featrue 19,Featrue 20,Featrue 21,Featrue 22,Featrue 23,Featrue 24,Featrue 25,Featrue 26,Featrue 27,Featrue 28,Featrue 29,Featrue 30,Featrue 31,Featrue 32,Featrue 33,Featrue 34,Featrue 35,Featrue 36,Featrue 37,Featrue 38,Featrue 39,Featrue 40,Featrue 41,Featrue 42,Featrue 43,Featrue 44,Featrue 45,Featrue 46,Featrue 47,Featrue 48,Featrue 49
10,2.5988934562614463,-6.772988953570475,8.613171860957577e-09,0.0007226743022773833,0.00047867610396544284,7.683949596195799,0.07420331605226578,-6.906236990404272,-0.7725656085479856,3.042312343145068,-6.3194306072406885,6.634743860405351,7.7704015230603884,10.475472432594017,3.2845371005874178,1.9074490426758355,1.4009386696051827,-0.2991726814697377,-8.470348237465892,-5.346423005892234,-1.4796636802828944,3.4345421806273864,-8.294795691122063,-8.078859632611483,-4.091074221658887,-4.3855991543787916,-4.595358408642704,2.1557974961014703,2.854298937133875,6.720349739348741,2.403342553108758,-10.338863931686086,-0.1270465909370578,2.0054729608244064,-5.353555102565741,-7.372846896209142,-1.457318715543146,4.751138274725635,4.846507188350125,9.281413518857867,-6.900961988602678,-10.366962032567923,5.254553524010305,-5.914322730882343,-5.204460666926923,9.046681995882073,9.079353996898234,-9.879976010000572,-8.015855415444342,-0.00013334371838295885
11,8.348902985327278,-2.5190586350588213,4.3726319322944494e-09,-0.0010433132480667908,-0.0005635358741178909,8.388422299713227,-0.018964384540095348,-1.592309091155802,-1.1351918132197718,8.399561323252556,-6.724983785391906,0.8114932155337076,6.120970629531053,-6.289736377707954,0.6655676002234319,5.881030721756286,0.18892454085629512,0.13127051036656756,8.676770694806057,-5.490902773337357,5.796681230888789,-4.01167637783225,6.62809046447755,4.069140232195277,-11.110918690711609,-8.787221536410037,-1.1370351693160314,0.8411015164183073,-7.489456863547596,-2.2273433648980965,-6.2833404220644615,-8.102631198082355,0.09771213392712311,-3.091167308592814,-3.806521667066041,0.4958251628574918,4.505825431078044,1.6151967864770986,-6.5948062256799975,5.146929163133097,2.9283516890917514,-9.621440636405481,6.185069014212402,3.020953139280702,-6.368183701328332,7.109688515885369,-8.388678307687346,-4.006996146898077,5.044892948925593,0.00018192299783518421
12,2.348365675285433,9.752320447622298,7.718121272908552e-09,3.056910808062017e-05,0.00025805840572050724,3.9255711163371814,0.10325593251641182,-3.668417847617251,-3.1895216633761514,4.181374979433835,-4.851231918840282,4.767531316129812,8.145783136461738,0.9522885546546189,-10.457715486253715,9.386589156885245,-5.634498954741737,0.28609497912017046,7.014375049720096,5.1600774011136785,-0.7161943518251697,-1.4194518245690446,4.795345833968198,6.226166841760832,7.009926879420894,1.9743114682712042,-8.212353541017361,1.5221135462011184,-4.730025422797977,-8.909021338227042,7.420831030920561,-1.6862563197067073,-0.01449535519730311,7.234220942281147,8.344695061507085,-3.9873037905012643,8.729821939120168,1.434179515374149,8.552729243503382,-2.3976791813776543,-4.702481211976569,-5.00848156001053,1.9562246452976861,-5.564793611756321,-4.2483722074808465,1.5396959885304489,3.251984955486975,-7.301668978552321,-5.303180586091738,-0.0007454710996781624
13,0.9423936873814951,8.282126539455994,9.016145697291711e-09,0.00028720137083515913,0.00010852155709352092,4.06414077138862,0.09061749902512334,-4.7853326197771615,-1.9079879200167682,3.788295530100733,-4.3575416634993696,3.7011631256162945,7.404261566571968,1.9570685218196446,-9.806652788065017,9.201336484706404,-6.976700093756304,0.3006558274748806,4.951098809044337,5.172584176929462,-0.6864517750926085,-0.5665096560550557,4.3639839600269275,8.55650336735704,8.957209329114018,1.852432001965209,-6.804327940691669,2.4057439887263135,-7.634143082312889,-8.857832481237784,7.471215186612527,-1.9574582361551567,0.012549643562732908,6.930169824580924,6.9821085911217455,-6.325451304422283,8.950345968901203,-0.23499887190225266,8.714360362541193,-2.5373185657637385,-4.434229485625882,-4.270632329729127,3.464242363958269,-5.848865786627104,-6.543436982931613,3.3616977819028375,2.462007943974578,-7.1307912953408,-3.806301340795171,-0.0008313126926713944
14,6.060658537901549,-1.4307487654941826,4.9569638425010074e-09,-0.0012610633920183756,-0.0004031617939996214,9.48973712048674,0.0006467109254392967,-4.010973325882151,-0.935978878191967,9.437598038511112,-8.534313151754546,1.6488741269118432,6.627280337743355,-9.316844964766805,2.1776630701030357,7.759335322873934,0.29586218907936923,0.18051521826052921,9.133684587099893,-5.806728082977064,7.769074115668524,-4.331527958669885,6.157780018488049,2.09493464267989,-10.709091310957206,-7.8225215357659135,-0.2616744186865411,-1.5386615729469484,-7.129460709360724,-2.890965497630603,-5.344593704588411,-9.840221355290405,0.07490700514373246,-3.194494348590357,-3.933914653789972,0.38979829728282245,4.850531462116072,1.1946169349716442,-3.8885915556616455,5.74819951275577,3.497712379772583,-8.04179192135622,4.105239107692878,3.0657108103187927,-8.200030150903917,5.233842158314611,-7.399476571138769,-5.450451766166645,5.487981033341965,0.00018096756221250225
15,2.6572400570422086,-6.079654634188501,9.947925091987851e-09,0.0005961658387664833,0.0005488119407488384,8.369161657169627,0.0750020650869076,-6.012421392837113,-0.9776664490757246,0.18401649372426299,-6.6592442120746265,5.406102174377113,6.924855061383626,8.135927017159938,6.753544939030283,3.4540561222656754,1.0553421837794374,-0.27669108882825205,-10.379531788350999,-7.924055133387407,1.5391878567643331,2.1115106072100387,-8.624106513506273,-7.624994292853332,-4.116872791037642,-2.7627990944191625,-2.6530427010274336,2.0109746564759403,5.018859152003499,3.966843378448992,2.7101343008222396,-8.587492486662315,-0.10023850616296315,3.946784756180433,-6.911464638793461,-8.040970826039635,-1.8245583286749298,5.660750640747596,6.6697977649820865,10.13511774721646,-7.971415840911367,-8.416801537167233,6.4786646963006,-6.125313039821562,-4.761959997444747,7.807515197056722,7.989017622529348,-11.156538520165032,-7.6737302451175315,-0.00024034902996275051
16,0.4169735449222285,7.630474465666598,6.01774708279678e-09,0.00017691904410703675,0.00011588601460948473,3.289975903142743,0.09778514603737033,-4.328041903532737,-2.6387130119459856,5.792306587326802,-4.774449873166791,3.199763393633801,6.322532392011659,3.1749580368921633,-9.419397532839021,8.178542111726713,-5.651235043596866,0.41734613870613047,6.418845216281899,5.157485005399306,-0.5331204661470375,-0.10419474914752797,8.097752278410663,7.136361411461872,8.83617349611933,0.7020478104059316,-8.513657829794173,2.904091409212165,-7.722546697931972,-8.773144369812826,6.46992956277013,-1.94665100225503,-0.016759139041787784,7.977797086830562,8.116845758748783,-3.0898594760238964,6.87949396260006,0.0016712989706437753,9.33276933350172,-2.491998974209557,-3.46815469432986,-4.529762875580698,4.555986200826768,-5.258303509923353,-2.5545592958960244,2.2151819561955293,4.676294910160437,-7.184566406185901,-4.443625590012764,-0.00080576795385515
17,10.451856934621548,-1.2497610266338397,6.421434739796269e-09,-0.000732013587709535,-0.0006141439633784287,9.913198537972468,-0.00875261545803364,-2.5722049501312214,-1.1847846319781343,8.028459631483992,-7.233468618485091,1.9637244171145933,5.148939809726359,-6.798937524861204,3.0513885140474253,6.271239465118118,0.580656557399175,0.21911860389815735,8.211333304899291,-6.592735515215606,5.234118210304112,-5.3500559566676245,5.154458983940524,2.3970689146957684,-9.356374543485423,-6.359539200319475,0.7876890593100064,-0.41953098878287676,-7.891181583152362,-2.4294812447228837,-3.4895874627037613,-10.175151373229022,0.05072324490099877,-5.206834425752447,-4.337876160413899,2.273625851662951,3.8974344581016425,1.4919568359346527,-4.616430507003589,4.95097873142522,2.66794235203836,-7.717393590534492,6.05188800319464,1.9672108715989354,-5.628900502533918,9.159076535419997,-8.82744446315035,-6.06729086351685,4.2869197657357665,0.0002415721095010277
18,9.447694616411708,-4.152509028548566,6.570982134621798e-09,-0.0009814596869045869,-0.00034048264689775674,6.70242502000296,-0.009620001081831302,-3.5542952842951623,-0.7965245985219513,9.71070087648877,-6.362866413512799,3.900347447942362,5.066929768853056,-8.015124435952387,3.019260413674645,6.22392431489286,-0.0871243561371311,0.1265876016629977,8.979846663107338,-5.459023255183035,6.757723035206861,-4.697155316459009,6.050711807362405,2.9818683071313354,-9.293586991454521,-6.254156602431026,1.1619134778767075,-1.9888544374055324,-8.603729783607434,-0.4459106695836659,-6.582568263958865,-9.646360400590416,0.06579244293062135,-3.7059129612924613,-3.0310817288535743,-0.4591933968545354,5.949291411322816,0.6605707466706829,-5.855489859080943,3.3193597461588684,2.801563674834231,-10.611643086042326,7.654075289321987,3.404156724993121,-6.028003972265785,6.200313478256748,-8.536849284771762,-5.357036099297537,4.8077516990666,0.00010262558036635194
19,0.787762581224829,-4.5923797594845865,1.082761073686835e-08,0.0005447515472091349,0.0004077049170823142,8.416301638468166,0.0746667756130389,-6.690472097782583,-1.2859359740968066,0.7974619634551772,-7.312817845747261,5.306754175719358,8.114544204006483,8.104008614551818,3.6215342888132667,3.6762500161389777,3.2096266234659403,-0.27961155904348606,-8.741514232901974,-7.953926363003435,-0.5747114692832411,4.883938985148325,-7.0530494781102195,-7.458323017056323,-4.698487271264627,-2.5104833445033243,-3.034779174570531,2.063039427449089,2.135815264000524,5.8001314843195395,3.547540237071734,-8.311694566877401,-0.11855501288557954,3.2868653943729282,-6.634767827811306,-9.048860064565432,-3.2868938486640413,4.012541663419666,6.347654730112046,9.704735626977333,-7.868158507194266,-10.235772014520489,5.977584329614913,-5.091161023072553,-4.815588268892998,11.17832739618095,8.933030211709635,-10.789249886463159,-7.199232824940648,-1.6741683933522468e-05
20,2.549919137130917,8.080374919368893,8.364032475212703e-09,0.00022358593646911644,0.00012314842333479575,2.883778286027163,0.10413379936690466,-4.158185878104441,-3.032139679834794,6.99168493829274,-4.457333211400568,4.88082615672829,7.615381695597182,2.5134564597098823,-7.8905413872691295,8.656204395571015,-7.8861827003944684,0.3309143511766858,5.117986068742042,4.5389191009621594,-0.1047409174582089,-1.0687261126275343,6.274072261537901,7.11350920102576,8.060287434358004,0.7164375173699189,-7.115648045088335,0.6102376207906328,-7.269704408831921,-10.283722379170577,6.37269284018419,-2.327215267697519,-0.024673988728957638,8.56056960322315,9.248328831001384,-3.8120623896210795,8.926582793514555,1.001419338488405,8.73469854556341,-3.8163456616567784,-6.558905496165003,-5.878022123011423,3.8457140579903513,-5.693668194736037,-4.621993612585154,1.9136743270043923,1.3252044796563487,-6.6831101215489275,-3.6576042678302327,-0.000714400842894734
21,1.0680073118244482,9.68231252795014,7.1767838732976454e-09,0.00039812741822365505,8.184547130977842e-05,3.2853372277848076,0.09528863571471317,-4.548366788110497,-2.8171123561873794,5.399537036007949,-3.5907026732879865,4.726629525232297,6.861074539489291,1.9113219403175514,-8.228401450378135,8.82206147461271,-7.163146575355856,0.2624689176984681,6.107705606668483,6.221766374815535,-0.7362738578944171,-2.436766689456222,5.216358414054124,7.725078338106766,10.219229948384609,0.9274838136762127,-5.011247802774955,0.6360651182073788,-7.909771890928861,-9.538643335885215,5.465597887197079,-1.9771487658020983,0.0032568449636971976,7.823864426645436,8.172862235166699,-3.2895455903466937,8.37421986370325,1.5265798362019494,8.213658667661601,-1.240070256051452,-4.844400025723968,-4.503158912849811,2.413432204090449,-6.056128937043156,-5.354368470524437,2.803740363387937,3.126258940315025,-8.118909015015362,-4.18615515496678,-0.0007593950127930323
22,1.002148374287382,7.831946792291604,9.282564738441892e-09,0.0002917702444678023,8.420360582394038e-07,3.625650025659589,0.1011080828472139,-5.432733491062119,-3.0838717573349506,5.447640386668185,-3.2978696983758318,5.527442600508715,6.617177848354704,4.142928606755102,-10.524490576935975,9.043726277652711,-5.735802432064042,0.20779969197234588,4.950388843283334,6.194898811732326,-1.4564261976526245,0.19688575189579616,6.3252815843087635,8.705724154742633,9.08262557643769,1.3583219503622093,-7.632889370035752,0.5480208847045815,-6.501703600205299,-8.400234897328613,5.022536151666019,-1.3407269570228288,0.007135078764361645,6.264097475248466,10.08482815904861,-6.405999991278999,9.28952043126593,1.9436416659182039,9.213536273478978,-2.5939471603993076,-6.811333350130798,-6.6671471674560046,4.462450141560704,-4.476567891428378,-5.348912487530323,1.2383073118827683,4.677387186617519,-6.9869769270404785,-5.746930381695689,-0.000724561089730603
23,-0.8469518197970505,7.97062492229132,7.733161758434155e-09,0.0002965213704232661,0.00025638059719467935,1.4308461037085434,0.09034133651496785,-3.963754276110545,-2.201990324571121,5.335143723631528,-4.906168713686442,6.281138716826452,8.678358931506809,2.988897281192668,-8.743373859636801,8.241643859421231,-6.559617648697917,0.3656410204337829,5.677025836060713,6.1322452369814044,0.0766241836987197,-0.21394507317780134,5.557325926436231,8.173428721988449,8.510151010019273,1.6464374121918322,-5.086544693618199,-0.9518578864437943,-6.463661956339094,-9.650670547358413,6.502692464559484,-2.7742560963105367,0.015683258963694924,7.207728287053916,9.174946183791569,-5.378054403888372,7.840373238179265,1.4805293316855783,8.303165878578678,-0.9669987430794098,-5.411887155036105,-5.951307379860706,3.13927854597152,-4.490687299398706,-3.0996224858950923,2.052450859261425,3.5527485400210628,-9.134330960163167,-4.291838688961428,-0.000788153364983329
24,1.5653138618570905,-5.010043157921972,9.775740588837015e-09,0.00046722717361447844,0.0006407324073985177,9.216644735421648,0.06870855590706228,-7.62463034774926,-1.6796531687338991,1.2222747169637662,-8.634699831161292,6.534971245601783,6.764885291557099,9.516032466429817,3.7972849888127516,0.2924201221393319,0.46964112479762443,-0.34979927218259743,-9.43016287232039,-7.159725590470925,0.6638549171184631,1.0796647372468344,-6.654061327960249,-7.963993761261557,-2.2121354505693858,-5.130032331295307,-4.825054486391961,0.6180726761343076,2.5590561291364766,3.6637287079199687,3.7738591278212197,-9.283839318771575,-0.12107331908825539,4.9725343929418155,-7.29734518350075,-8.228321704942962,-4.401874603407672,3.9711285294496674,5.095399189251971,10.95326728045481,-5.9992386620926474,-9.276563535084074,6.35602484757439,-5.0121956888629695,-4.851458054340003,8.490166030520488,7.162597617232468,-10.101462613937006,-5.798779907518393,-0.0001973959820017416
25,9.010870947431886,-3.921782326958101,3.3860078707708833e-09,-0.0009606624927324491,-0.0005293957132201415,9.659973616014868,0.005037868941216341,-0.9024085812427273,-1.0425206299127845,9.064946753519658,-9.227709001481458,-0.44407148330686397,5.698885204546126,-9.572650868950994,1.4662045876091725,4.548174717501827,1.765565159643171,0.11408263717949882,8.481630069265787,-6.740144812585447,5.897077269653127,-4.061496610304484,4.641403358641778,3.240496821237691,-10.405838792403118,-7.820015625448058,0.8123911455482058,-0.8727744860909756,-8.394332316171178,-1.3374823806066567,-5.303522790569157,-9.361359053310068,0.07514098808254906,-5.292487999069376,-4.13162894778185,0.4196953659744797,3.795089243342172,-0.13509273129272703,-5.530341020356075,5.228595623693773,3.441875299523459,-8.846477321777861,7.3631533752501,4.725992671032474,-6.385780033631253,6.124117018575711,-6.448176753070013,-6.393264866832281,6.95716829544962,0.0002963216018055971
26,0.35530275799907085,8.172626068464094,7.935072599604268e-09,-4.831109650995828e-05,2.0973470408114904e-05,2.5907928056495946,0.09056952857976291,-6.4680403055194,-2.8072458376998966,3.9741292905470895,-4.044526767922926,5.140648625530178,7.264459631819772,2.947062098190198,-9.845363928445122,8.158821636723268,-4.707821364587593,0.29852791845598536,7.328871500142536,5.11601412897847,0.023552382688105833,-0.6361183917839268,6.573498310689359,8.021062723258819,10.037697521756908,1.9151445221620782,-5.2727903868601675,1.7935432087965804,-6.8821491331339475,-9.280286323616059,6.659323348519534,-0.7941942472963489,0.0005488050552636958,7.384128723171255,8.109729398045216,-3.656090791093065,9.924244330907007,1.9118195056351464,7.094247136429505,-1.5859525170373323,-3.5290700282280527,-4.897487106748463,4.689019906927347,-3.6809355737727367,-4.61315657159351,1.7738112710130083,2.218234085544555,-9.737142700439737,-3.59496373987143,-0.0006599506770475866
27,1.6116376151827025,-5.788496115177206,9.237615488896953e-09,0.0005792339388287235,0.00044959012015049707,10.104145010065352,0.0727087585069793,-6.423933528462061,-0.8126542832771029,1.8410609847124801,-7.085493608613873,6.469658834041952,9.166824285604651,6.971114416563451,6.266046150291901,2.760421791439609,2.5741449228104782,-0.25435778934113146,-10.350478725294623,-6.152235344646826,0.238375510423283,1.4171432772476544,-9.188640406543866,-7.837349938939623,-2.4305653877169004,-3.373116372456673,-4.005933975466245,2.6897744620787365,3.6581028922535697,5.441556757990349,4.334352649781474,-10.268000441844803,-0.12360994004936487,3.617655465146189,-7.584273293121136,-7.170466815974161,-3.1862137648445126,7.460662961981547,3.8037663557775776,7.90083277548322,-6.245983491088164,-9.052385714130281,6.6135451860990475,-4.311605411720261,-5.9866683038553585,10.38088639987535,9.742284411881268,-9.791072467809988,-6.458069417591655,-0.00029771671672782174
28,2.2719939668457423,-6.129918087555622,9.949646703812794e-09,0.0006248669515536412,0.0004685485462240295,9.097197452423329,0.0799319655974921,-7.162045132428039,-1.3905302606639394,1.7660328344190643,-6.99405711170341,6.908084446328481,6.298337684126215,9.188982693641538,6.478140882794907,2.5748272604868236,1.1563415982944374,-0.2536628767470924,-9.332295642740096,-6.499836830483247,-0.12046503999055086,2.8893171761182814,-8.48097379340878,-9.784020202858395,-3.496858147536047,-4.701014243406752,-2.8044406581739936,0.7961314257367822,2.8538863136209645,4.897164769802334,2.8527951503944693,-9.964654653159936,-0.11609688721699571,5.169172721487039,-7.993071345660836,-6.427163695128687,-1.7302962621820064,4.892251056710502,6.360348521481437,9.363296115534029,-7.492529487152296,-8.4195218964731,5.774307411159385,-5.503809156910053,-4.416612712126172,7.3434381547929855,9.002080609389047,-9.090155907048022,-8.827062459046989,-0.00025968900519315815
